,comment,link,date,language,toxicity
460,Άριστος !!!τα τραγούδια του σου βγάζουν όλα τα συναισθήματα!!!!πολυτάλαντος!!! Η μουσική του τέλος όταν την ακούς από όποιον τραγουδιστή ξέρεις ποιανού ειναι ....ακομα και η φωνή του είναι άψογη και αυτό φαίνεται από τα live του δεν μασαειγειά σου βρε Σαμπανη μεγάλε εγώ που ακούω μόνο ξένα και μετάλ με έχεις κερδίσει εδώ και χρόνια με την ψυχή σου!!,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 2 έτη,greek,2.0
461,"Μια λέξη ταιριάζει σε αυτο το παλικάρι ""ΚΑΛΛΗΤΕΧΝΗΣ""",https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,greek,2.0
462,Obsessed !!,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,english,1.0
463,He is one of the few best...,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,english,1.0
464,"'Ο,τι καλύτερο έχω ακούσει από Σαμπάνη",https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 2 έτη,english,1.0
465,"Είμαι άνθρωπος δες (είμαι ) ο άνθρωπος σου….
Κρύβω αδυναμίες… Αλλά σαγαπαω",https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,english,1.0
466,"Μοναδικός, υπέροχος και άνθρωπος με καρδιά μικρού παιδιού!! Αυτός είναι ο ΣΑΜΠΑΝΗΣ",https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 2 έτη,greek,2.0
467,Προς το παρόν ️,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,english,1.0
468,Δεν υπάρχει ,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 2 έτη,english,1.0
469,εισαι καταπλυκτικος,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 1 έτος,english,1.0
470,Μπράβο καλή επιτυχία,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 2 έτη,english,3.0
471,Τραγουδαρες,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 έτη,english,1.0
472,Χωρις εσενα δεν βγαινουν οι εξετασεις!!!!,https://www.youtube.com/watch?v=vyxmcQJHHvs,πριν από 5 μήνες,english,1.0
473,"Δεν μπορώ παρά να είμαι Ευγνώμων που βρηκα κάποιον που έχει τόσο μοναδικές συλλογές Ελληνικου Ροκ κ μπαλάντες με μοναδική ποιότητα που έχουν σημαδέψει την ζωή μου απτην προεφηβεία μου ως κ τώρα στη δύση μου. Σ ευχαριστώ πολύ προσωπικά κ χαίρομαι που βλέπω τόσα παιδιά,(γιατί η ψυχή μας παραμένει έφηβη ) ..κ τα τραγούδια αυτά μας ενώνουν με έναν μοναδικό τρόπο.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 7 μήνες,greek,2.0
474,Απλώς τέλεια!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 3 μήνες,english,1.0
475,Αγαπημένο τραγούδι πολύ! Σας ευχαριστούμε.,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 2 έτη,english,3.0
476,Εκπληκτικές οι συλλογές σου.. Μπράβο!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 5 έτη,english,3.0
477,Πραγματι ειναι καταπληκτικα τα τραγουδια. Μ'αρεσουν πολυ!!!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 2 έτη,english,1.0
478,πολύ όμορφη συλλογή,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 7 μήνες,english,2.0
479,Υπέροχα όλα!!!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 8 μήνες,english,3.0
480,"τα ήξερα ολα
μπραβο!!!",https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 7 μήνες,english,1.0
481,Σ'ευχαριστώ  φίλε Κωνσταντίνε.,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 5 έτη,english,2.0
482,Το πιο δύσκολο παιχνίδι η αγάπη...,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 3 μήνες,english,3.0
483,Ωραίες επιλογές,https://www.youtube.com/watch?v=uN0qU-0oPIM,πριν από 9 μήνες,english,1.0
484,Τα περισότερα του γούστου μου. Μπραβίσιμο!!!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 8 μήνες,greek,2.0
485, από  που λατρεύω παααααρααααα πολύ πολύ πολύ καί μπράβο σου  μου και φίλε !!! σέ ευχαριστούμε θερμά !!!,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 7 μήνες,greek,2.0
486,Να εισαι καλα,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 4 μήνες,english,1.0
487,Ii,https://www.youtube.com/watch?v=gPnzwTWjgiw,πριν από 1 έτος,english,1.0
488,2023 κάνεις;;; Παίζει και τώρα στο ράδιο ρε παιδιά θα τρελαθώ ,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 5 μήνες,greek,2.0
489,Θεος οπως παντα!!!!,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 2 μήνες,english,3.0
490,"Οικονομοπουλε, όσες φορές και να το ακούσω, άλλες τόσες φορές λατρεύω να το ακούω!! Είσαι φωνάρα!!",https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 4 μήνες,greek,1.0
491,Είσαι φωναρα,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 2 μήνες,english,3.0
492,Αφιερωμενο  ,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 3 μήνες,english,1.0
493, 1:45,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 1 μήνα,english,1.0
494,ΑΡΧΟΝΤΑ ΝΙΚΟΛΑ!!!!!!!!!!!!,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 4 μήνες,english,1.0
495,Μόνο Νίκος Οικονομόπουλος ,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 9 μήνες,english,2.0
496,Φιλακια.  Πολλά. Ταλέντο.  Μετά.  Διμιτρι.   Ταλέντο.  Φιλακια. Τραγούδια,https://www.youtube.com/watch?v=2cPahNooEXg,πριν από 2 μήνες,english,1.0
497,Για σου άρχοντα να σε καλά με υγεία και ευτυχία. ΓΕΏΡΓΙΟΣ!!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 ημέρες,greek,2.0
498,Great songs of an amazing singer.  I had the opportunity to see him live.  He is AMAZING LIVE.,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,english,1.0
499,Can't believe his voice !!! incredible!!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 μήνα,english,1.0
500,Ότι αρχίζει με χαρά τελειώνει με κάρα ,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 9 μήνες,english,2.0
501,"Очень красиво, влюбилась в голос ,песни и музыку, браво",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
502,"τεράστιος και σε φωνή , και σε ψυχή .",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,1.0
503,"Ελληνικά τραγούδια , ελληνική ψυχή, ελληνικό μουσικό ταξίδι ΜΑΓΕΙΑ!!!!!!!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 9 μήνες,english,1.0
504,Karras..the King of the night!!!! Love from Serbia ,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 μήνα,english,1.0
505,Perfect singer with a unique voice,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 μήνες,english,1.0
506,Όμορφο τραγούδι.,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,english,2.0
507,Η ωραιοτερη γνησια λαικη φωνη που υπαρχει τωρα στην Ελλαδα !!!!!!!!!!!!!!!!Θεε μου σωσε τον μη μας τον παρεις το εχουμε αναγκη,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 μήνα (τροποποιήθηκε),greek,2.0
508,Очень душевно,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
509,"ΒΑΣΙΛΗΣ  ΚΑΡΡΑΣ    Ο  ΑΡΧΟΝΤΑΣ   ΤΗΣ   ΨΥΧΗΣ   ΝΑ ΕΧΕΙΣ ΥΓΕΙΑ  ΝΑ  ΣΕ  ΑΚΟΥΜΑΙ   ΕΜΗΣ ΠΟΥ  Σ,ΑΓΑΠΑΜΑΙ ΤΩΣΑ ΧΡΟΝΙΑ  .!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,greek,2.0
510,Σε ευχαριστώ άρχοντα για τα ξενύχτια που περάσαμε με τα τραγούδια σου!!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,1.0
511,"Χρόνια πολλά, Καλή χρονιά, και Χρόνια σου Πολλά ολόψυχα,με υγεία πάνω απ'όλα αγάπη ευτυχία, καλοτυχία, επιτυχίες μουσικές και βέβαια καλοταξιδα όλα σου τα καινούργια σου κομμάτια, συγχαρητήρια αγγίζουν ήδη την κορυφή.......!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  Η αιωνόβια φαν θαυμάστρια σου... . ..!!!!!!!!!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,2.0
512,Τέλειος ο Βασίλης Καρρας!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
513,From Bulgaria - Ευχαριστώ πολύ! Βασίλης Καρράς is a legend!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,2.0
514,"ΧΡΟΝΙΑ ΠΟΛΛΑ ΑΡΧΟΝΤΑ  ΥΠΕΡΟΧΕ   ΥΓΕΙΑ ΝΑ ΕΧΕΙΣ ΚΑΙ ΤΟΥ ΧΡΟΝΟΥ   !!!!!  ΒΑΣΙΛΗ ΚΑΡΡΑ ΜΟΥ  !!!!  Σ,ΑΓΑΠΑΜΑΙ    ΟΠΟΣ ΠΑΝΤΑ ΤΩΣΑ ΧΡΟΝΙΑ !!!!!!!!!!!!!!!!!!!!!!!!!!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,greek,2.0
515,Ela re Vasilis...love him from an Albanian in Australia...I hope my good greek neighbours are doing well and staying safe.,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
516,"ΑΡΧΟΝΤΑΣ      Η  ΠΑΡΕΑ  ΤΗΣ  ΝΥΧΤΑΣ     ΥΓΕΙΑ ΝΑ ΕΧΕΙΣ  ΒΑΣΙΛΗ ΚΑΡΡΑ    ..!!!   ΚΑΛΥΝΕΙΧΤΑ  ΑΥΡΙΟ  ΠΑΛΗ  ΠΡΟΤΑ Ο ΘΕΟΣ    Σ,ΑΓΑΠΑΜΑΙ   ..!!!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,2.0
517,"וסיליס היקר  
אדם נפלא עם קול של מלאך..",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 4 εβδομάδες,english,1.0
518,Άρχοντα μου εύχομαι να βγεις νικητής από την περιπέτεια υγείας σου από το βορρά μέχρι το Νότο ήμαστε όλοι μαζί σου ,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 μήνα,greek,1.0
519,Βασίλη....είσαι γίγαντας ,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 μήνες,english,3.0
520,Σε νιώθω πολύ καλά πιο πολύ από το ότι νομίζεις όπως και να είσαι ,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 5 μήνες,greek,3.0
521,Όμορφο κομμάτι.μπραβο.,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,2.0
522,Είναι τουλάχιστον φανταστικός η φωνή του θεϊκή και απλά είναι στο top 5 για μένα,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,2.0
523,"VASILIS,DIVAN GLAS,VOLIM TE PARALIJA IZ NOVOG SADA️️️️️",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
524,"Χρόνια πολλά μεγάλε Καρρά.
69!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος (τροποποιήθηκε),english,2.0
525,"Legend!
Mia mytia made me pour a drink in the morning
Thank you Vasilis!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη (τροποποιήθηκε),english,1.0
526,ΑΡΧΟΝΤΑ ΜΟΥ ...!!! ΒΑΣΙΛΗ ΚΑΡΡΑ   ΝΑ   ΕΙΣΑΙ ΚΑΛΑ      ΓΙΑ ΤΗΝ ΟΜΟΡΦΗ ΠΑΡΕΑ ΠΟΥ ΜΟΥ ΕΚΑΝΕΣ ΚΙΑΠΟΨΕ   ...!!!!!!  ΟΜΙΟΣ   ΔΕΝ ΜΠΟΡΗ  ΑΥΤΗ ΑΚΡΙΒΩΣ ΤΗ ΦΩΝΗ ΣΟΥ  ..!!! ΚΑΛΟ ΒΡΑΔΥ   ..!!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,greek,1.0
527,Ωραίο τραγούδι,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,english,3.0
528,Αγαπώ τον Βασίλη όταν ακούω τα τραγούδια του όσο και το αίμα στις φλέβες είναι γραφίδα,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,1.0
529,ΤΑ ΧΙΛΙΟΜΕΤΡΑ ΑΦΙΕΡΩΜΕΝΑ ΣΤΟΝ ΑΝΤΡΑ ΜΟΥ! ΟΠΟΥ ΚΑΙ ΝΑ ΕΙΣΑΙ ΘΑ ΕΙΜΑΙ ΕΚΕΙ .......ΝΑ ΕΙΣΑΙ ΣΙΓΟΥΡΟΣ!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,1.0
530,Τέλειο και τέλειος Βασίλης καρρας...... Ο καλύτερος.,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,greek,2.0
531,Μεγάλε Βασίλη.. αυτά τα τραγούδια δε ξαναγράφονται..,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,english,1.0
532,Ωραία τραγούδια,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,english,1.0
533,ποσο χαλιεμαι οταν σκεφτομαι οτι δεν θα ξαναβγει τραγουδιστης σαν αυτον,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,english,3.0
534,"ΤΗ  ΝΑ  ΠΩ ????    ΒΑΣΙΛΗΣ ΚΑΡΡΑΣ     ΕΝΑΣ   ΜΟΝΑΔΙΚΟΣ    ΦΩΝΗ   ΠΑΝΤΑ  ΑΚΟΥΜΠΑ  ΤΗΝ ΨΥΧΗ   ΜΟΥ  !!!  ΨΥΧΗ  ΟΜΟΡΦΗ  ΠΟΥ ΦΕΝΕΤΑΙ ΣΤΑ ΜΑΤΙΑ  ΤΟΥ   ΥΓΕΙΑ ΝΑ ΕΧΕΙ  ΑΚΟΜΑ  ΝΑ ΜΑΣ ΤΡΑΓΟΥΔΑ   ΜΕ ΧΑΜΟΓΕΛΟ   ΒΑΣΙΛΗ   ΜΑΣ   !! Σ,ΑΓΑΠΑΜΑΙ  ΚΑΙ ΜΕΣΑ ΑΠΟ ΤΗΝ ΟΘΩΝΗ    ΛΕΣ ΚΑΙ  ΕΙΣΑΙ ΔΥΠΛΑ ΜΑΣ ...!!!!
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 3 έτη,greek,2.0
535,Respect. Κάρτας for ever,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
536,"Και καψούρα να μην έχεις, όταν ακούς Καρρά, την αποκτάς!!!",https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,greek,2.0
537,Güzel bir şarkı sözü Helal olsun sana basilli kara,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
538,Καρρα μου ειδα μοναδικός σε όλα αλλά στην καψούρα δινεις ρεστα σε λατρεβω !!!!!!!!!!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 1 έτος,greek,1.0
539,The  Greatest kapsoura KILLER. how many hearts he recoverd !!!,https://www.youtube.com/watch?v=mQkIg8Rg3m4,πριν από 2 έτη,english,1.0
